,name,map_url,img_url,rating,total_review,address,city,category,about,keyword_category,latitude,longitude,id
757,Hargotirto,https://www.google.com/maps/place/Hargotirto/data=!4m7!3m6!1s0x2e7aef852b8629d3:0x2c5e2fc9a8671b6e!8m2!3d-7.7938398!4d110.098567!16s%2Fg%2F121s43yf!19sChIJ0ymGK4Xvei4RbhtnqMkvXiw?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNdRaQBuNYGbH7ZIFkvKB2irl3AS38zqmM53If7=w408-h544-k-no,,,,Kabupaten Kulon Progo,{},{},['kegiatan'],-7.79384,110.099,757
758,Shaba Outbound,https://www.google.com/maps/place/Shaba+Outbound/data=!4m7!3m6!1s0x2e7a5e5307a5b1a1:0x17dd814f65718d3a!8m2!3d-7.6645228!4d110.3811625!16s%2Fg%2F11cjg8l8fx!19sChIJobGlB1Neei4ROo1xZU-B3Rc?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPe-guk3I6Be7k9Qrq8mZJZIQjxBYxG5tCGR7XE=w408-h408-k-no,4.2,338.0,"Karanggeneng, Purwo Binangun, Pakem, Kadilobo, Purwobinangun, Kec. Sleman, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582, Indonesia",Kabupaten Sleman,"{""outbond"": ""26"", ""permainan"": ""14"", ""anak"": ""11"", ""sungai"": ""10"", ""luas"": ""10"", ""kamar_mandi"": ""7"", ""parkir"": ""6"", ""camping"": ""5"", ""kebersihannya"": ""4"", ""salak"": ""3""}","{""No aksesibilitas"": ""pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""fasilitas"": ""cocok untuk anak-anak""}",['tempat wisata'],-7.66452,110.381,758
759,Watu Goyang,https://www.google.com/maps/place/Watu+Goyang/data=!4m7!3m6!1s0x2e7a548fd0091f07:0xf2e5878e2fc74574!8m2!3d-7.9274086!4d110.4120586!16s%2Fg%2F11c31tj_lg!19sChIJBx8J0I9Uei4RdEXHL46H5fI?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipO9PPwjDcVGUo02HSaOvmksp8Od3npFYajMNUUl=w408-h272-k-no,4.4,1465.0,"Cempluk, Jl. Watu Goyang No.1, Griloyo, Mangunan, Kec. Imogiri, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",Kota Yogyakarta,"{""pemandangan"": ""102"", ""sunset"": ""79"", ""tiket"": ""41"", ""bukit"": ""28"", ""selfie"": ""16"", ""arah"": ""13"", ""puncak"": ""12"", ""lampu"": ""12"", ""taman_bunga"": ""11"", ""tarian"": ""7""}","{""description"": ""taman tinggi dengan pemandangan matahari terbenam dan pedesaan, serta perlengkapan unik untuk selfie."", ""No aksesibilitas"": ""pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""fasilitas"": ""cocok untuk anak-anak""}","[""kegiatan"", ""tempat wisata""]",-7.92741,110.412,759
760,Sportorium UMY,https://www.google.com/maps/place/Sportorium+UMY/data=!4m7!3m6!1s0x2e7af80e5393700b:0x66f18ef885728b18!8m2!3d-7.8136679!4d110.3218187!16s%2Fg%2F11b6s8dzk4!19sChIJC3CTUw74ei4RGItyhfiO8WY?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMphPkiBGHf83plfeoEnXXX-smhXwsIh0cApreU=w408-h306-k-no,4.6,3840.0,"Universitas Muhammadiyah Yogyakarta, Jl. Brawijaya, Ngebel, Tamantirto, Kec. Kasihan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55183, Indonesia",Kabupaten Bantul,"{""wisuda"": ""102"", ""kampus"": ""70"", ""seminar"": ""34"", ""muhammadiyah"": ""27"", ""resepsi_pernikahan"": ""24"", ""pameran"": ""24"", ""mahasiswa"": ""23"", ""gedung_pertemuan"": ""20"", ""mewah"": ""17"", ""nyaman"": ""12""}","{""aksesibilitas"": ""pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda""}",['kegiatan'],-7.81367,110.322,760
761,Desa Wisata Rumah Domes/Teletubbies,https://www.google.com/maps/place/Desa+Wisata+Rumah+Domes%2FTeletubbies/data=!4m7!3m6!1s0x2e7a500813c2e48d:0x81849ab09120be2b!8m2!3d-7.8136085!4d110.5033442!16s%2Fg%2F11bc7rxvv2!19sChIJjeTCEwhQei4RK74gkbCahIE?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM-iyr_s1yzuyfK3PvtzdZ5EMkdl4Wqq_d5busu=w408-h306-k-no,4.1,1255.0,"Sengir RT.06/RW.25, Sengir, Sumberharjo, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55572, Indonesia",Kabupaten Sleman,"{""bentuk"": ""43"", ""bangunan"": ""28"", ""2006"": ""17"", ""fasilitas"": ""12"", ""korban"": ""11"", ""cat"": ""11"", ""jd"": ""11"", ""relokasi"": ""10"", ""perumahan"": ""10"", ""kreatif"": ""8""}","{""description"": ""bangunan berkubah penuh warna di desa yang unik ini menggambarkan karakter teletubbies."", ""aksesibilitas"": ""pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""fasilitas"": ""cocok untuk anak-anak""}",['tempat wisata'],-7.81361,110.503,761
762,Hotel Borobudur Jakarta,https://www.google.com/maps/place/Hotel+Borobudur+Jakarta/data=!4m10!3m9!1s0x2e69f5cc097e35db:0x7302b729335a095b!5m2!4m1!1i2!8m2!3d-6.1721573!4d106.8358278!16s%2Fg%2F121g1wcx!19sChIJ2zV-Ccz1aS4RWwlaMym3AnM?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNOBtwxgBu_1W1PDa_tOuguqTTuqQYhsbh3ln1z=w408-h306-k-no,4.6,19004.0,"Jl. Lap. Banteng Selatan No.1, Ps. Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710",Kota Jakarta Pusat,{},{},['kegiatan'],-6.17216,106.836,762
763,Hotel Nalendra,https://www.google.com/maps/place/Hotel+Nalendra/data=!4m10!3m9!1s0x2e69f37317ccc791:0xa3308c38e7f6a764!5m2!4m1!1i2!8m2!3d-6.2321138!4d106.8777536!16s%2Fg%2F11b6h_70f2!19sChIJkcfMF3PzaS4RZKf25ziMMKM?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOQUCeK4qAQ1BPPd-STa5a2pESDlOu7MfJ5un1l=w408-h306-k-no,4.1,339.0,"Jl. Kebon Nanas No.70, Cipinang Besar Selatan, Jatinegara, RT.10/RW.2, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",Kota Jakarta Timur,{},{},['penginapan'],-6.23211,106.878,763
764,Puri Brata Resort & Galery,https://www.google.com/maps/place/Puri+Brata+Resort+%26+Galery/data=!4m10!3m9!1s0x2e7b01b8e738e1d3:0xa01baa7ec3992d50!5m2!4m1!1i2!8m2!3d-7.9779962!4d110.2688269!16s%2Fg%2F11bxc7681r!19sChIJ0-E457gBey4RUC2Zw36qG6A?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOrHonAHWx9esMsL6l5WDgUrNnWYkFvNkciqZRd=w408-h306-k-no,4.5,239.0,"Jl. Samas Kuwaru, Kalimundu, Gadingharjo, Kec. Sanden, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55763",Kabupaten Bantul,{},{},['penginapan'],-7.978,110.269,764
765,Gunung Kidul,https://www.google.com/maps/place/Gunung+Kidul/data=!4m7!3m6!1s0x2e7a490b14445f85:0xc169fb5b3acc1f55!8m2!3d-7.8315471!4d110.6870801!16s%2Fg%2F11qb6hdflh!19sChIJhV9EFAtJei4RVR_MOlv7acE?authuser=0&hl=id&rclk=1,,,,"5M9P+9RP, Ngawen, Kampung, Kec. Ngawen, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55853, Indonesia",Kabupaten Gunung Kidul,"{""nelayan"": ""121"", ""tempat_pelelangan_ikan"": ""60"", ""dermaga"": ""50"", ""ikan_laut"": ""45"", ""pemandangan"": ""30"", ""ikan_tuna"": ""21"", ""pasar_ikan"": ""17"", ""cumi"": ""13"", ""cakalang"": ""7"", ""pengecoran"": ""5""}",{},['kegiatan'],-7.83155,110.687,765
766,PUNCAK SAKA,https://www.google.com/maps/place/PUNCAK+SAKA/data=!4m7!3m6!1s0x2e7af152b36f9c43:0x6e6f2cddcb4f3124!8m2!3d-7.7686192!4d110.1962829!16s%2Fg%2F11rjw9rlts!19sChIJQ5xvs1Lxei4RJDFPy90sb24?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPtBANjMOvt7l0ZEyCF56aYRnNvGAY4z4KjkjHC=w427-h240-k-no,4.5,896.0,"Klajuran, Tanjungharjo, Kec. Nanggulan, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta, Indonesia",Kabupaten Kulon Progo,"{""pemandangan"": ""92"", ""kolam_renang"": ""34"", ""sawah"": ""31"", ""bukit"": ""26"", ""standar"": ""22"", ""alam"": ""17"", ""atv"": ""12"", ""ketinggian"": ""10"", ""pegunungan"": ""9"", ""senja"": ""6""}","{""opsi_layanan"": ""tempat duduk di area terbuka, bawa pulang, makan di tempat"", ""No opsi_layanan"": ""pesan antar"", ""keunggulan"": ""musik live, perapian, tempat duduk di atap"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda, pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""penawaran"": ""hidangan larut malam, kopi, makanan halal, makanan happy hour, menu untuk anak-anak"", ""pilihan_makan"": ""sarapan, brunch, makan siang, makan malam, katering, hidangan penutup, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak, kursi tinggi, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""hanya tunai, kartu debit, pembayaran nfc dengan ponsel, kartu kredit""}","[""kegiatan"", ""tempat wisata""]",-7.76862,110.196,766
767,Alas Kuliner Watu Lumbung,https://www.google.com/maps/place/Alas+Kuliner+Watu+Lumbung/data=!4m7!3m6!1s0x2e7a58282b65d12f:0x2a24a671f339df64!8m2!3d-7.9926244!4d110.3177873!16s%2Fg%2F11cjhys5vd!19sChIJL9FlKyhYei4RZN8583GmJCo?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOtyi5sP9nbW_jMcnLYGkxZXR6Z9bnGa0Um5Zj5=w408-h544-k-no,4.3,42.0,"rute gerilya pangsar sudirman,jl, Duwuran, Parangtritis, Kec. Kretek, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55213, Indonesia",Kabupaten Bantul,"{""pemandangan"": ""7"", ""sunset"": ""6"", ""menu"": ""5""}","{""No aksesibilitas"": ""pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda, toilet khusus pengguna kursi roda"", ""fasilitas"": ""cocok untuk anak-anak, toilet umum""}",['kegiatan'],-7.99262,110.318,767
768,Jepitu,https://www.google.com/maps/place/Jepitu/data=!4m7!3m6!1s0x2e7bc7688c47c67d:0x55cc5dd42c4ae3be!8m2!3d-8.1645018!4d110.7182064!16s%2Fg%2F120z1gwj!19sChIJfcZHjGjHey4RvuNKLNRdzFU?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM-LFxt8C6DCTc4QREQ72oC_Pqzr0p-GYbLYfiR=w462-h240-k-no,,,,Kabupaten Gunung Kidul,"{""foto"": ""2566"", ""sejuk"": ""986"", ""pemandangan"": ""787"", ""tiket"": ""577"", ""selfie"": ""280"", ""lampu"": ""212"", ""tangan"": ""109"", ""kreatif"": ""59"", ""2000"": ""47"", ""romantis"": ""30""}",{},['kegiatan'],-8.1645,110.718,768
769,Kabupaten Bantul,https://www.google.com/maps/place/Kabupaten+Bantul/data=!4m7!3m6!1s0x2e7a55c76cdc539f:0x3027a76e352bc00!8m2!3d-7.9190169!4d110.3785438!16zL20vMGRmY2Mz!19sChIJn1PcbMdVei4RALxS43Z6AgM?authuser=0&hl=id&rclk=1,https://lh3.googleusercontent.com/gps-proxy/AE4_-5H6dgaU-58jd5vF7dR0U5HijL_Uci-Yo4tbPQtpH0W3hJQeMrYtUo8Dz6DIVDoDM-uu5lbhoB7CwkTxYl6xaLQCnGiG-txv3WiBbmXfp2vXcf8NaoG53EVnCvsWGrj16dzs5DGKWALg_8wehrjVMNdXW97c_r2jBaJ0K-xMBHO76Z0-J23WxuEL=w408-h270-k-no,,,,Kabupaten Bantul,{},{},['kegiatan'],-7.91902,110.379,769
